,time,price,text,path,value,group,time1,time2
75,1546209873.956819,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,378.16845297813416,380
76,1546209873.970269,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,378.181902885437,380
77,1546209878.979893,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,383.191526889801,380
78,1546209878.9889998,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,383.20063376426697,380
79,1546209878.997143,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,383.2087769508362,380
80,1546209879.0085778,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,383.2202117443085,380
81,1546209884.042619,41,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,388.254252910614,380
82,1546209889.106178,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,393.3178119659424,400
83,1546209889.169069,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,393.3807029724121,400
84,1546209889.174489,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,393.3861229419708,400
85,1546209889.1876009,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,393.3992347717285,400
86,1546209894.2071822,41,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,398.4188160896301,400
87,1546209894.209693,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,398.42132687568665,400
88,1546209894.2214332,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,398.43306708335876,400
89,1546209899.2680068,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,403.4796407222748,400
90,1546209907.0632641,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,411.2748980522156,420
91,1546209912.075737,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,416.2873709201813,420
92,1546209917.08112,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,421.29275393486023,420
93,1546209922.106724,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,426.3183579444885,420
94,1546209922.108993,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,426.32062697410583,420
95,1546209934.247894,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,438.45952796936035,440
96,1546209939.255645,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,443.46727895736694,440
97,1546209944.2713332,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,448.4829671382904,440
98,1546209949.290186,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,453.5018198490143,460
99,1546209954.559799,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,458.7714328765869,460
100,1546209959.5737529,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,463.785386800766,460
101,1546209964.5969028,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,468.8085367679596,460
102,1546209969.6248991,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,473.8365330696106,480
103,1546209974.646996,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,478.8586299419403,480
104,1546209979.6762009,40,('127.0.0.1',/tmp/consumer_62e4061887465f6e793f8b26994df2f1_126_1546209494.4557881_-1_3_log.csv,126,3,483.8878347873688,480
0,1546209835.96326,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,340.1748938560486,340
1,1546209835.968742,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,340.18037581443787,340
2,1546209835.9771168,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,340.18875074386597,340
3,1546209835.9808118,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,340.1924457550049,340
4,1546209842.002254,41,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,346.2138879299164,340
5,1546209842.005718,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,346.21735191345215,340
6,1546209842.012099,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,346.2237329483032,340
7,1546209842.365862,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,346.57749581336975,340
8,1546209842.3760982,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,346.5877320766449,340
9,1546209848.149874,43,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,352.36150789260864,360
10,1546209863.864268,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,368.07590198516846,360
11,1546209868.9497652,41,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,373.16139912605286,380
12,1546209868.951117,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,373.16275095939636,380
13,1546209873.37278,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,377.58441400527954,380
14,1546209878.406174,41,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,382.6178078651428,380
15,1546209878.407534,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,382.619167804718,380
16,1546209883.415684,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,387.627317905426,380
17,1546209884.0316038,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,388.24323773384094,380
18,1546209889.169909,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,393.3815429210663,400
19,1546209895.890579,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,400.1022129058838,400
20,1546209898.799365,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,403.0109989643097,400
21,1546209905.901175,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,410.1128089427948,420
22,1546209910.9257472,41,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,415.13738107681274,420
23,1546209915.937579,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,420.14921283721924,420
24,1546209920.950001,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,425.1616349220276,420
25,1546209925.968405,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,430.1800389289856,440
26,1546209934.434918,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,438.6465518474579,440
27,1546209939.4651258,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,443.67675971984863,440
28,1546209944.503593,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,448.7152268886566,440
29,1546209949.524264,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,453.7358980178833,460
30,1546209954.552556,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,458.7641899585724,460
31,1546209959.5743759,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,463.7860097885132,460
32,1546209964.5981948,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,468.80982875823975,460
33,1546209969.625334,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,473.8369679450989,480
34,1546209974.650326,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,478.8619599342346,480
35,1546209979.66952,40,('127.0.0.1',/tmp/consumer_5f1391f1147850c9de5315aed04c1d38_88_1546209493.468439_-1_1_log.csv,88,1,483.8811538219452,480
0,1546209501.1907918,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,5.402425765991211,0
1,1546209501.5592058,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,5.770839691162109,0
2,1546209518.777212,102,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,22.988845825195312,20
3,1546209548.1248589,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,52.33649277687073,60
4,1546209553.305652,102,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.51728582382202,60
5,1546209553.386164,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.597797870635986,60
6,1546209553.494462,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.706095933914185,60
7,1546209553.568445,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.78007888793945,60
8,1546209553.670181,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.88181495666504,60
9,1546209553.7745411,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,57.98617506027222,60
10,1546209558.955353,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,63.16698694229126,60
11,1546209559.0031636,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,63.214797496795654,60
12,1546209559.0639694,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,63.27560329437256,60
13,1546209559.252239,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,63.4638729095459,60
14,1546209559.338084,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,63.54971790313721,60
15,1546209564.4942322,102,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,68.70586609840393,60
16,1546209569.666801,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,73.87843489646912,80
17,1546209574.393468,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,78.60510182380676,80
18,1546209574.4929929,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,78.70462679862976,80
19,1546209579.6023412,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,83.8139750957489,80
20,1546209579.6440802,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,83.8557140827179,80
21,1546209588.004744,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,92.21637797355652,100
22,1546209593.187524,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,97.39915800094604,100
23,1546209598.307252,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,102.51888585090637,100
24,1546209598.350814,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,102.56244802474976,100
25,1546209603.4848812,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,107.69651508331299,100
26,1546209613.678266,102,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,117.88989996910095,120
27,1546209618.8146741,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,123.02630805969238,120
28,1546209623.941451,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,128.15308499336243,120
29,1546209629.9143932,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,134.12602710723877,140
30,1546209635.045391,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,139.25702500343323,140
31,1546209640.1637251,102,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,144.37535905838013,140
32,1546209645.385403,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,149.5970368385315,140
33,1546209650.540409,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,154.75204300880432,160
34,1546209655.6481118,101,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,159.8597457408905,160
35,1546209827.057415,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,331.2690489292145,340
36,1546209840.996855,41,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,345.2084889411926,340
37,1546209845.15002,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,349.36165380477905,340
38,1546209850.925271,41,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,355.1369049549103,360
39,1546209863.8303518,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,368.04198575019836,360
40,1546209868.8625238,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,373.07415771484375,380
41,1546209884.014942,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,388.22657585144043,380
42,1546209888.442143,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,392.653776884079,400
43,1546209898.445508,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,402.6571419239044,400
44,1546209903.452855,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,407.664489030838,400
45,1546209904.010187,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,408.2218208312988,400
46,1546209909.024818,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,413.23645186424255,420
47,1546209914.030667,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,418.24230098724365,420
48,1546209919.0408108,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,423.2524447441101,420
49,1546209924.047425,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,428.25905895233154,420
50,1546209933.525425,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,437.73705887794495,440
51,1546209933.5270422,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,437.738676071167,440
52,1546209938.5413918,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,442.7530257701874,440
53,1546209943.5546482,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,447.766282081604,440
54,1546209948.5728626,41,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,452.7844965457916,460
55,1546209953.7165928,41,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,457.92822670936584,460
56,1546209958.721767,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,462.9334008693695,460
57,1546209963.7434251,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,467.9550590515137,460
58,1546209963.759677,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,467.97131085395813,460
59,1546209968.779007,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,472.99064087867737,480
60,1546209968.786199,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,472.99783301353455,480
61,1546209973.811111,40,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,478.0227448940277,480
62,1546209978.865793,41,('127.0.0.1',/tmp/consumer_5cfa05c351c217e5a2aa1169f53b4b9a_111_1546209493.5198212_-1_2_log.csv,111,2,483.0774269104004,480
0,1546209836.449452,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,340.6610858440399,340
1,1546209847.032326,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,351.24395990371704,360
2,1546209863.960165,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,368.17179894447327,360
3,1546209863.962063,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,368.1736969947815,360
4,1546209863.9648662,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,368.176500082016,360
5,1546209863.9659796,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,368.1776134967804,360
6,1546209863.9696262,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,368.18126010894775,360
7,1546209868.979383,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,373.1910169124603,380
8,1546209873.985665,44,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,378.1972990036011,380
9,1546209873.987019,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,378.1986529827118,380
10,1546209884.014038,42,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,388.22567200660706,380
11,1546209884.0537758,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,388.26540970802307,380
12,1546209889.106127,41,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,393.31776094436646,400
13,1546209889.156501,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,393.36813497543335,400
14,1546209889.16701,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,393.378643989563,400
15,1546209889.1718938,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,393.3835277557373,400
16,1546209889.174174,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,393.38580799102783,400
17,1546209894.208363,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,398.4199969768524,400
18,1546209900.87455,41,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,405.0861840248108,400
19,1546209905.898746,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,410.1103799343109,420
20,1546209905.9049752,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,410.1166090965271,420
21,1546209924.266926,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,428.4785599708557,420
22,1546209929.279022,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,433.49065589904785,440
23,1546209934.292406,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,438.5040400028229,440
24,1546209939.31168,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,443.523313999176,440
25,1546209944.3269296,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,448.53856348991394,440
26,1546209952.2299528,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,456.4415867328644,460
27,1546209957.241033,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,461.45266699790955,460
28,1546209962.246311,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,466.4579448699951,460
29,1546209967.265206,40,('127.0.0.1',/tmp/consumer_5807ffc0f36032f7a9cfeda67806d4c1_81_1546209492.997956_-1_1_log.csv,81,1,471.4768400192261,480
