,time,price,hash,spot,value,delta
1,73.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_54542_1546209499.345151_log.csv,139,38
2,73.0,102,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_56079_1546209523.011415_log.csv,121,19
1,73.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_56714_1546209533.6117601_log.csv,121,20
1,73.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55658_1546209516.323197_log.csv,116,15
1,73.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54691_1546209501.19076_log.csv,112,11
0,73.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55637_1546209515.949263_log.csv,120,19
0,73.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56271_1546209525.790158_log.csv,114,13
1,73.0,101,a9973ac141936003c5fc4313517be44a,/tmp/spot101_55936_1546209520.333867_log.csv,106,5
0,73.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_56065_1546209522.6761222_log.csv,130,29
2,73.0,102,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_55951_1546209520.668714_log.csv,102,0
3,73.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_54404_1546209497.4220748_log.csv,130,29
0,73.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55796_1546209518.364379_log.csv,116,15
1,73.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_56601_1546209532.04249_log.csv,116,15
1,73.0,101,a9973ac141936003c5fc4313517be44a,/tmp/spot101_55001_1546209506.169363_log.csv,106,5
1,73.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_54719_1546209501.776596_log.csv,127,26
1,74.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_57296_1546209541.44737_log.csv,111,10
3,74.0,103,222d705bfad32733d2800c7945883532,/tmp/spot101_55404_1546209511.9563708_log.csv,140,37
1,74.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56478_1546209529.592026_log.csv,101,0
1,74.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55525_1546209514.0664651_log.csv,116,15
0,74.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_56786_1546209534.941282_log.csv,132,31
0,74.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_57223_1546209541.218814_log.csv,140,39
1,74.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56983_1546209538.1913621_log.csv,101,0
0,74.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_55639_1546209515.990121_log.csv,132,31
0,74.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_56134_1546209523.8045561_log.csv,126,25
2,74.0,101,ac0eac72bfbff84de03243847612e3ce,/tmp/spot101_55121_1546209508.124935_log.csv,138,37
1,74.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_55711_1546209517.102252_log.csv,123,22
2,74.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_55833_1546209518.7456388_log.csv,119,18
0,74.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_55388_1546209511.832428_log.csv,132,31
0,74.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56613_1546209532.14467_log.csv,119,18
1,74.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_56190_1546209524.449541_log.csv,111,10
0,74.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55978_1546209520.971773_log.csv,140,39
2,74.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_54917_1546209504.9176278_log.csv,111,10
0,74.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_56598_1546209531.9895911_log.csv,126,25
1,74.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_56039_1546209522.3162282_log.csv,123,22
1,74.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54944_1546209505.159701_log.csv,112,11
0,74.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_57284_1546209541.406074_log.csv,140,39
2,74.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_54471_1546209498.420522_log.csv,132,31
1,74.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55148_1546209508.32351_log.csv,116,15
2,74.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_54923_1546209504.951914_log.csv,126,25
0,74.0,101,ac0eac72bfbff84de03243847612e3ce,/tmp/spot101_55735_1546209517.391538_log.csv,138,37
2,74.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_54427_1546209497.784611_log.csv,105,4
1,74.0,101,ce1342a6c7c2c424307f9da86b481c59,/tmp/spot101_56322_1546209526.370678_log.csv,124,23
0,74.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_56897_1546209536.485142_log.csv,105,4
1,74.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56116_1546209523.2891278_log.csv,101,0
1,74.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_56455_1546209529.278504_log.csv,115,14
2,74.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_56026_1546209521.834423_log.csv,125,24
1,75.0,101,2c867decd3244f74348c070117b26f31,/tmp/spot101_55133_1546209508.202692_log.csv,128,27
1,75.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_54753_1546209502.33233_log.csv,134,33
0,76.0,101,6dab75feb234caa97e99184df769abd7,/tmp/spot101_55812_1546209518.509139_log.csv,133,32
2,76.0,101,6dab75feb234caa97e99184df769abd7,/tmp/spot101_55256_1546209509.813586_log.csv,133,32
1,77.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_57051_1546209539.586601_log.csv,107,6
0,77.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_56931_1546209537.3653738_log.csv,137,36
0,77.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_57131_1546209540.5836182_log.csv,117,16
0,77.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_55503_1546209513.493054_log.csv,126,25
0,77.0,101,d88b21b3b9ff111c720c84455c9660cd,/tmp/spot101_56050_1546209522.4103801_log.csv,131,30
0,77.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_56371_1546209527.032683_log.csv,126,25
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56053_1546209522.457833_log.csv,139,38
1,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55731_1546209517.332132_log.csv,130,29
1,77.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_56063_1546209522.623528_log.csv,104,3
2,77.0,102,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_57071_1546209539.8481228_log.csv,110,8
2,77.0,102,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_57154_1546209540.709315_log.csv,127,25
1,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_56330_1546209526.388022_log.csv,130,29
0,77.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_55669_1546209516.505472_log.csv,126,25
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55973_1546209520.9458199_log.csv,139,38
0,77.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_56580_1546209531.755146_log.csv,107,6
1,77.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_55938_1546209520.488999_log.csv,108,7
0,77.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_56188_1546209524.44744_log.csv,117,16
2,77.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_54714_1546209501.556725_log.csv,108,7
2,77.0,102,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_55891_1546209519.636737_log.csv,104,2
0,77.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_55701_1546209516.845349_log.csv,115,14
1,77.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_56766_1546209534.5457358_log.csv,120,19
3,77.0,104,2c867decd3244f74348c070117b26f31,/tmp/spot101_54847_1546209503.9272509_log.csv,128,24
2,77.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_54352_1546209496.476667_log.csv,122,21
0,77.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_57288_1546209541.420362_log.csv,117,16
0,77.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_56453_1546209529.2550662_log.csv,115,14
0,77.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_56512_1546209530.286305_log.csv,134,33
1,77.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_57135_1546209540.58571_log.csv,108,7
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56089_1546209523.060811_log.csv,139,38
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_54957_1546209505.68855_log.csv,139,38
0,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55677_1546209516.627886_log.csv,130,29
0,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56438_1546209528.836434_log.csv,139,38
0,77.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_56933_1546209537.390281_log.csv,126,25
0,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55512_1546209513.868203_log.csv,130,29
1,77.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_56301_1546209526.1324658_log.csv,108,7
0,77.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_56609_1546209532.0601149_log.csv,108,7
1,77.0,102,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_56872_1546209536.0755332_log.csv,109,7
1,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_56214_1546209524.770783_log.csv,130,29
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56589_1546209531.8365_log.csv,139,38
1,77.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_56108_1546209523.1309671_log.csv,122,21
0,77.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_55703_1546209516.8479161_log.csv,114,13
1,77.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56073_1546209522.69562_log.csv,139,38
0,77.0,101,d88b21b3b9ff111c720c84455c9660cd,/tmp/spot101_55160_1546209508.541843_log.csv,131,30
1,77.0,102,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55372_1546209511.43611_log.csv,103,1
0,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55755_1546209517.731222_log.csv,130,29
2,77.0,102,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_56151_1546209523.9020522_log.csv,134,32
1,77.0,101,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55067_1546209507.376663_log.csv,130,29
1,77.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_55234_1546209509.526111_log.csv,107,6
2,77.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_54613_1546209500.2420712_log.csv,115,14
2,77.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_54358_1546209496.5395489_log.csv,117,16
0,77.0,101,d88b21b3b9ff111c720c84455c9660cd,/tmp/spot101_56573_1546209531.5075042_log.csv,131,30
0,78.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_56747_1546209534.215987_log.csv,125,24
0,78.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_57030_1546209539.189426_log.csv,108,7
1,78.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_55330_1546209510.800863_log.csv,121,20
0,78.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_55490_1546209513.341176_log.csv,122,21
2,78.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_54594_1546209499.999511_log.csv,123,22
1,78.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_55848_1546209519.144881_log.csv,105,4
1,78.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_55798_1546209518.365574_log.csv,113,12
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_56667_1546209533.065216_log.csv,109,8
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_55792_1546209518.299489_log.csv,109,8
2,78.0,102,ef0aaba733310d7f9066e4fa790d02f3,/tmp/spot101_56287_1546209526.0506299_log.csv,129,27
0,78.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_56919_1546209537.047689_log.csv,101,0
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_56444_1546209528.897974_log.csv,109,8
1,78.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_57227_1546209541.270317_log.csv,140,39
1,78.0,101,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_57247_1546209541.338358_log.csv,102,1
1,78.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_57073_1546209539.848955_log.csv,105,4
0,78.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_55294_1546209510.317992_log.csv,112,11
1,78.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_56692_1546209533.3936021_log.csv,112,11
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_57294_1546209541.4275699_log.csv,109,8
2,78.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_54375_1546209496.917682_log.csv,112,11
1,78.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_56268_1546209525.69914_log.csv,103,2
1,78.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_56354_1546209526.7266061_log.csv,135,34
0,78.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_56499_1546209529.963967_log.csv,122,21
1,78.0,102,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_56034_1546209521.909482_log.csv,135,33
2,78.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55551_1546209514.398815_log.csv,101,0
2,78.0,102,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55499_1546209513.456543_log.csv,116,14
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55345_1546209510.972214_log.csv,137,36
2,78.0,102,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_56836_1546209535.443512_log.csv,113,11
0,78.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_56881_1546209536.249193_log.csv,121,20
1,78.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_57059_1546209539.784687_log.csv,135,34
1,78.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55850_1546209519.149097_log.csv,127,26
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_56393_1546209527.765345_log.csv,137,36
1,78.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56528_1546209530.6009521_log.csv,119,18
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_55495_1546209513.397404_log.csv,109,8
1,78.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55101_1546209507.831548_log.csv,127,26
0,78.0,101,a9973ac141936003c5fc4313517be44a,/tmp/spot101_55505_1546209513.564291_log.csv,106,5
1,78.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55727_1546209517.270805_log.csv,127,26
1,78.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_55531_1546209514.119374_log.csv,119,18
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55073_1546209507.6226282_log.csv,137,36
1,78.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_56603_1546209532.043623_log.csv,112,11
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_56369_1546209527.013332_log.csv,109,8
0,78.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_54988_1546209506.043048_log.csv,122,21
0,78.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_54702_1546209501.4062238_log.csv,101,0
0,78.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_54685_1546209501.137831_log.csv,108,7
1,78.0,101,8a16d5f6e568aebdc1b673dbf9437782,/tmp/spot101_57202_1546209541.0472388_log.csv,113,12
1,78.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55871_1546209519.259409_log.csv,103,2
2,78.0,102,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_55374_1546209511.439266_log.csv,127,25
2,78.0,102,28fafb6d8bc012fc30db876992ebc8e3,/tmp/spot101_56326_1546209526.3770041_log.csv,102,0
1,78.0,101,f2760fe20f3259cf769f8fc2aeb4fc36,/tmp/spot101_56091_1546209523.064726_log.csv,127,26
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55347_1546209510.9722528_log.csv,137,36
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55685_1546209516.686552_log.csv,137,36
1,78.0,101,d88b21b3b9ff111c720c84455c9660cd,/tmp/spot101_57094_1546209540.26122_log.csv,131,30
1,78.0,101,ac0eac72bfbff84de03243847612e3ce,/tmp/spot101_54953_1546209505.573781_log.csv,138,37
1,78.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_56446_1546209528.989633_log.csv,137,36
0,78.0,101,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_56497_1546209529.94636_log.csv,121,20
0,78.0,101,96bafcfa7800442694d8b6c77e3b0b22,/tmp/spot101_57156_1546209540.7107148_log.csv,122,21
1,78.0,101,76498c1302543dd3d692b79c789f197e,/tmp/spot101_56003_1546209521.405337_log.csv,112,11
2,78.0,102,56e964368ebb8a2611d9eab0a3a2a339,/tmp/spot101_56741_1546209534.0941398_log.csv,121,19
1,78.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_56811_1546209535.2411299_log.csv,109,8
2,79.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_54985_1546209506.042611_log.csv,119,18
1,79.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_56112_1546209523.270486_log.csv,125,24
1,79.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_56061_1546209522.5553322_log.csv,105,4
2,79.0,101,ce1342a6c7c2c424307f9da86b481c59,/tmp/spot101_54611_1546209500.1567092_log.csv,124,23
1,79.0,101,ac0eac72bfbff84de03243847612e3ce,/tmp/spot101_56802_1546209535.083891_log.csv,138,37
1,79.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55290_1546209510.215632_log.csv,125,24
0,79.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_54915_1546209504.9171772_log.csv,119,18
1,79.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_56110_1546209523.241274_log.csv,126,25
1,79.0,101,b6ee024b243b018599addd719365f00b,/tmp/spot101_56013_1546209521.5506182_log.csv,132,31
2,79.0,102,b6ee024b243b018599addd719365f00b,/tmp/spot101_57177_1546209540.844172_log.csv,132,30
2,79.0,101,ac0eac72bfbff84de03243847612e3ce,/tmp/spot101_56001_1546209521.394342_log.csv,138,37
1,79.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55724_1546209517.230408_log.csv,140,39
0,79.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56849_1546209535.744319_log.csv,119,18
1,79.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_54644_1546209500.686435_log.csv,125,24
0,79.0,101,62e4061887465f6e793f8b26994df2f1,/tmp/spot101_55440_1546209512.4629078_log.csv,126,25
0,79.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56482_1546209529.6184618_log.csv,119,18
1,79.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_55964_1546209520.721038_log.csv,125,24
0,79.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_57239_1546209541.3317492_log.csv,111,10
1,79.0,101,1260ccb12f91c36262c56a7482119da5,/tmp/spot101_56831_1546209535.4398432_log.csv,119,18
0,79.0,101,5cfa05c351c217e5a2aa1169f53b4b9a,/tmp/spot101_55081_1546209507.7008362_log.csv,111,10
1,79.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_55603_1546209515.350982_log.csv,135,34
2,79.0,101,222d705bfad32733d2800c7945883532,/tmp/spot101_55232_1546209509.468012_log.csv,140,39
1,79.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_56913_1546209536.718905_log.csv,135,34
1,79.0,101,2b1cfb2b0f39fdf1cbbf5feafd2e560a,/tmp/spot101_55588_1546209514.979341_log.csv,105,4
2,80.0,102,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_54859_1546209504.086817_log.csv,120,18
0,80.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55065_1546209507.206422_log.csv,120,19
1,81.0,101,6dab75feb234caa97e99184df769abd7,/tmp/spot101_56997_1546209538.59332_log.csv,133,32
0,81.0,101,6dab75feb234caa97e99184df769abd7,/tmp/spot101_57038_1546209539.361465_log.csv,133,32
2,81.0,101,6dab75feb234caa97e99184df769abd7,/tmp/spot101_55554_1546209514.469463_log.csv,133,32
2,82.0,101,fd5bb4377097654d25bb150b155d64a8,/tmp/spot101_54558_1546209499.41479_log.csv,109,8
2,82.0,101,2c867decd3244f74348c070117b26f31,/tmp/spot101_55472_1546209512.992142_log.csv,128,27
0,82.0,101,2c867decd3244f74348c070117b26f31,/tmp/spot101_55481_1546209513.176864_log.csv,128,27
2,82.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55258_1546209509.931242_log.csv,103,2
1,82.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_55014_1546209506.40078_log.csv,108,7
0,82.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56352_1546209526.687724_log.csv,139,38
2,82.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_55292_1546209510.312381_log.csv,123,22
1,82.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_56235_1546209525.102435_log.csv,104,3
2,82.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_54693_1546209501.206481_log.csv,114,13
1,82.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_55077_1546209507.686938_log.csv,104,3
2,82.0,101,99e83a03703108ad696653458d9e6cb9,/tmp/spot101_54346_1546209496.3661902_log.csv,136,35
1,82.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_56641_1546209532.651965_log.csv,104,3
0,82.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_56571_1546209531.487618_log.csv,139,38
2,82.0,102,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55949_1546209520.668593_log.csv,130,28
0,82.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_57012_1546209538.865061_log.csv,115,14
0,82.0,101,20a5eafb4eefbd86d127de6632e75574,/tmp/spot101_56406_1546209528.147925_log.csv,107,6
0,82.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_56484_1546209529.654531_log.csv,103,2
0,82.0,101,ef0aaba733310d7f9066e4fa790d02f3,/tmp/spot101_55767_1546209517.941165_log.csv,129,28
2,82.0,102,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55773_1546209518.013921_log.csv,139,37
1,82.0,101,d4261195807c4ef84656c60a01a7d0df,/tmp/spot101_56081_1546209523.050564_log.csv,115,14
2,82.0,101,2b01d80d81949280c9c70ba79e915369,/tmp/spot101_55172_1546209508.8003461_log.csv,137,36
1,82.0,101,197ee8948d527da0a852e8f1f0661ff0,/tmp/spot101_55790_1546209518.214823_log.csv,103,2
2,82.0,103,cd529cd87600d51379152c7906965554,/tmp/spot101_54898_1546209504.4599_log.csv,118,15
1,82.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_56118_1546209523.328158_log.csv,104,3
2,82.0,102,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55641_1546209515.990648_log.csv,116,14
1,82.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_56684_1546209533.3211808_log.csv,108,7
3,82.0,101,bc756ed3ac9bb6dc5d604f693fa33f2b,/tmp/spot101_54642_1546209500.683987_log.csv,134,33
0,82.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_56716_1546209533.82564_log.csv,118,17
1,82.0,101,aa600c0e34928d9e5b68f3e1a17043b1,/tmp/spot101_56122_1546209523.395683_log.csv,108,7
2,82.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_54337_1546209496.033646_log.csv,110,9
2,82.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_54798_1546209502.961501_log.csv,104,3
0,82.0,101,cd529cd87600d51379152c7906965554,/tmp/spot101_55665_1546209516.479203_log.csv,118,17
0,82.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_57137_1546209540.599016_log.csv,110,9
2,82.0,101,a9dd4ff624328f72a05985f76661ea21,/tmp/spot101_54661_1546209500.784517_log.csv,117,16
0,82.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_57221_1546209541.194004_log.csv,123,22
0,82.0,101,02e95c383995440ceb65b872176aa9d8,/tmp/spot101_56176_1546209524.3119712_log.csv,123,22
3,82.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55359_1546209511.188549_log.csv,139,38
1,83.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_55637_1546209515.949263_log.csv,120,19
3,83.0,101,463c135c6c11a7f696d485cea90f444a,/tmp/spot101_54482_1546209498.5338361_log.csv,125,24
0,83.0,101,24274a1a56eaa47619d9ade93bd8a292,/tmp/spot101_55739_1546209517.450412_log.csv,139,38
1,83.0,102,a012bc6eb35446f8d469c569edc1c423,/tmp/spot101_55695_1546209516.745908_log.csv,130,28
0,83.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_56981_1546209538.111754_log.csv,104,3
0,83.0,101,e250d7a98f00942b40fe934c165fc67b,/tmp/spot101_55286_1546209510.184984_log.csv,110,9
0,83.0,101,6cabddc3b07a1884541acd65202c4499,/tmp/spot101_57127_1546209540.52843_log.csv,104,3
1,83.0,101,3cbe6ed4375b5c762e74f6db44a8add7,/tmp/spot101_55709_1546209517.0860841_log.csv,101,0
2,83.0,101,45b5ed9bf82d0d562850c3c30acff9a9,/tmp/spot101_54500_1546209498.901642_log.csv,135,34
0,83.0,101,8f2ed82b4b066a70e2edb7c78b2b1c72,/tmp/spot101_57034_1546209539.286529_log.csv,120,19
0,83.0,101,e06f9125517d8e1f1d42db2d3820a0d0,/tmp/spot101_55341_1546209510.910903_log.csv,116,15
0,83.0,101,a9973ac141936003c5fc4313517be44a,/tmp/spot101_56979_1546209538.035557_log.csv,106,5
1,83.0,101,e84a1cdab13c94e86c3796311ec2a4fa,/tmp/spot101_56377_1546209527.298798_log.csv,114,13
